tweet_id,retweet_count,fav_count
667832474953625600,65,294
667806454573760512,522,1086
667801013445750784,98,338
667793409583771648,343,718
667782464991965184,253,423
667773195014021121,59,240
667766675769573376,228,457
667728196545200128,156,384
667724302356258817,332,502
667550904950915073,35,0
667550882905632768,33,0
667549055577362432,2389,5962
667546741521195010,129,340
667544320556335104,547,890
667538891197542400,69,209
667534815156183040,559,843
667530908589760512,252,488
667524857454854144,1162,1749
667517642048163840,198,376
667509364010450944,2211,6962
667502640335572993,227,544
667495797102141441,286,540
667491009379606528,236,547
667470559035432960,100,264
667455448082227200,65,195
667453023279554560,93,320
667443425659232256,604,803
667437278097252352,248,459
667435689202614272,85,310
667405339315146752,224,475
667393430834667520,58,198
667369227918143488,168,373
667211855547486208,250,502
667200525029539841,270,625
667192066997374976,109,396
667188689915760640,430,758
667182792070062081,6436,14696
667177989038297088,57,192
667176164155375616,473,624
667174963120574464,86,253
667171260800061440,93,226
667165590075940865,1185,2743
667160273090932737,65,262
667152164079423490,17729,48906
667138269671505920,2297,4720
667119796878725120,131,333
667090893657276420,130,338
667073648344346624,126,411
667070482143944705,14,85
667065535570550784,49,168
667062181243039745,56,220
667044094246576128,51,188
667012601033924608,232,455
666996132027977728,97,247
666983947667116034,1012,2601
666837028449972224,566,834
666835007768551424,80,218
666826780179869698,98,257
666817836334096384,258,526
666804364988780544,94,244
666786068205871104,496,774
666781792255496192,203,394
666776908487630848,178,359
666739327293083650,66,239
666701168228331520,223,436
666691418707132416,48,189
666649482315059201,590,893
666644823164719104,85,233
666454714377183233,212,524
666447344410484738,21,105
666437273139982337,49,128
666435652385423360,54,168
666430724426358785,199,321
666428276349472768,84,166
666421158376562688,112,319
666418789513326592,47,127
666411507551481857,328,449
666407126856765440,41,110
666396247373291520,86,166
666373753744588802,93,189
666362758909284353,574,780
666353288456101888,73,221
666345417576210432,139,297
666337882303524864,92,198
666293911632134144,357,508
666287406224695296,66,147
666273097616637952,76,175
666268910803644416,35,104
666104133288665088,6638,14359
666102155909144576,13,80
666099513787052032,68,157
666094000022159362,75,164
666082916733198337,45,119
666073100786774016,164,322
666071193221509120,62,148
666063827256086533,220,477
666058600524156928,57,112
666057090499244032,142,298
666055525042405380,252,436
666051853826850816,853,1224
666050758794694657,58,132
666049248165822465,41,108
666044226329800704,141,299
666033412701032449,45,125
666029285002620928,47,129
666020888022790149,517,2563
